Item_id,Item_key,계란,우유,땅콩,견과류,밀,갑각류,대두,메밀,쇠고기,돼지고기,닭고기,생선,과일,Nutrition,Ingredient
76.jpg,76,0,1,0,0,1,0,1,0,1,0,1,0,0,"품목 보고 번호 20080493074993 |* 주의 사항 : 이미 냉동 되었으니 해동 후 다시 냉동 하지 마십시오 . / 냉동 보관 미준수 시 유통 기한 내에 도 변질 될 수 있으니 가급적 한 번 에 드시고 남은 잔량 은 바로 밀봉 후 냉동 보관 하세요 . / 냉동 식품 이므로 조리 방법 에 따라 반드시 가열 하여 드 십시오 . / 제품 의 양 또는 조리 기구 종류 에 따라 조리 시간 이 다를 수 있습니다 . * 보관 방법 : -18 ℃ 이하 냉동 보관 ( 가정 에서는 냉장고 의 냉동실 보관 ) * 고객 센터 : 1644-1107 * 반품 및 교환 장소 : 구입처 및 판매원 * 이 제품 은 알레르기 발생 가능성 이 있는 알류 , 메밀 , 땅콩 , 고등어 , 게 , 새우 , | 돼지 고기 , 복숭아 , 토마토 , 아황산 류 , 호두 , 오징어 , 조개류 ( 굴 , 전복 , 홍합 포함 ) , 잣 을 사용한 제품 과 같은 제조 시설 에서 제조 하고 있습니다 . 이 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 , 교환 또는 보상 을 받을 수 있습니다 . 부정 · 불량 식품 신고 는 국번 없이 1399 |총 내용량 당 기준치 에 대한 비율 |1 일 영양 성분 |나트륨 1,560 mg |78%|탄수화물 108 g |33%|당류 8g 지방 38g |8%|70%|트랜스 지방 1.19 |포화 지방 11g |73%|연주 연습 |HACCP |-18 ℃ 이하 |콜레스테롤 40mg |가열 하여 섭취 하는 냉동 식품 |13%|냉동 보관 |단백질 19g |35%|OTHER 8 809294 667324 |1 일 영양 성분 기준치 에 대한 비율 (%|) 은%",.. ……… .... …… ...|차돌박이 의 고소함 과 묵은지 의 깊은 맛 이 어우러진 인기 높은 볶음밥|차돌 듬뿍|6.5cm|묵은지 볶음밥|Beef Brisket & Kimch Fried Rice|16.5cm|2 인분|500ml|460g ( 850kcal )|냉동 보관|ㅡ|14 % | GERR|제 품 명 차돌 듬뿍 묵은지 볶음밥 식품 유형 즉석 조리 식품 ( 가열 하여 섭취 하는 냉동 식품 )|업소명 및 소재지 유통 전문 판매원 : ㈜ 컬리 / 서울시 강남구 테헤란로 133 한국 타이어 빌딩|제조원 : 농업 회사 법인 ( 주 ) 한우물 / 전라북도 김제시 용지면 백자 1 길 112|유통 기한 전면 상단 표기 일 까지 내 용 량 460g ( 850kcal )|쌀 ( 국내산 ) 33.6 % | 묵은지 ( 배추 ( 국내산 ) | 고춧가루 ( 국내산 ) | 마늘 | 정제염 수 | 멸치젓 원재료 명 및 함량 25.84 % | 쇠고기 ( 차돌박이 미국산 ) 18.41 % | 양파 | 대파 | 고추장 | 현미유 | 설탕 | 마가린 ||가공 버터 | 청양 고추 페이스트 혼합 간장 | 복합 조미 식품 1 | 복합 조미 식품 2 | 참기름 | 향미 유 | 정제 소금 | 파프리카 추출 색소 우유 | 대두 | 밀 | 닭고기 | 쇠고기 함유|포장 재질 ( 내면 ) 폴리에틸렌|총 내용량 460g 850kcal
77.jpg,77,1,1,1,1,1,0,1,0,1,0,0,0,0,,먼 투썬 4 주|6.5cm|HBAF|MON TO SUN|매일 다르게|16.5cm|500ml|먹는 거|먼 투썬 4 주|[ 제품명 먼 투썬 월 식품 유형 땅콩 또는 견과류 가공품 제품명 먼 투썬 화 식품 유형 땅콩 또는 견과류 가공품 품목 보고 번호 20030368161-301 [ 품목 보고 번호 20030368161-300 원재료 명 볶음 아몬드 ( 아몬드 / 미국산 ) 33 % | 호두 원재료 명 볶음 아몬드 ( 아몬드 / 미국산 ) 30 % | 호두 / 미국산 27 % | 마카다미아 / 호주산 15 % | 볶음 탈각 피 / 미국산 29 % | 볶음 헤이즐넛 ( 헤이즐넛 / 터키 산 ) 16 % | [ 스타 치오 ( 피스타치오 / 미국산 ) 12.5 % | 구운 코코넛 대추 슬라이스 / 국내산 12.5 % | 볶음 해바라기 씨 ( 해바 칩 ( 태국산 / 코코넛 94.97 % | 설탕 | 정제 소금 ) 12.5 % 라기 씨 / 미국산 ) 12.5 %|제품명 먼 투썬 수 식품 유형 땅콩 또는 견과류 가공품 제품명 먼 투썬 목 식품 유형 땅콩 또는 견과류 가공품 품목 보고 번호 20 68161-302 목 보고 번호 20030368161-299|원재료 명 볶음 아몬드 ( 아몬드 / 미국산 ) 33 % | 피칸 / 미국산 25 % | 볶음 캐슈넛 ( 캐슈넛 / 베트남 산 ) 15 % | 건 블루 베리 [ 미국산 / 블루 베리 70 % | 액상 과당 | 설탕 | 구연산 | 천연 향료 ( 블루 베리 향 ) | 해바라기 유 | 소 브산 칼륨 ( 보존료 ) ] 15 % | 현미 볶음 ( 현미 / 국내산 ) 12 % 호두 함유|원재료 명 볶음 아몬드 ( 아몬드 / 미국산 ) 38.5 % | 호두 / 미국산 20 % | 건조 크랜베리 루비 ( 미국산 / 크랜베리 62 % | 설탕 | 구연산 | 아 로니아 주스 농축액 | 해바라기 씨유 ) 15 % | 렌틸 콩 볶음 ( 렌틸 콩 / 캐나다 산 ) 14 % | 볶 음 탈각 피스타치오 ( 피스타치오 / 미국산 ) 12.5 % 호두 함유|[ 호두 함유|총 내용량 80g ( 20gx4 개 ) 영양 정보|영양 정보 1 개 ( 20g ) 당 125kcall 나트륨 0mg0 % 탄수화물 4g1 % 당류 1g 미만 1 % 지방 10g 19 % 트랜스 지방 0g 포화 지방 1.3g9 % 콜레스테롤 0mg0 % 단백질 5g9 %|총 내용량 80g ( 20g x 4 개 ) 1 개 ( 20g ) 당 125kcall 나트륨 0mg0 % 탄수화물 5g2 % 당류 2g2 % 지방 10g 19 % 트랜스 지방 0g 포화 지방 0.8g5 % 콜레스테롤 0mg0 % 단백질 4g7 % 1 일 영양 성분 기준치 에 대한 비율 ( % ) 은 2|000 kcal 기준 이므로 개인 의 필요 열량 에 따라 다를 수 있습니다 .|영양 정보 총 내용량 80g ( 20gx4 개 ) 1 개 ( 20g ) 당 120kcal 나트륨 0mg0 % 탄수화물 7g2 % 당류 3g3 % 지방 9g 17 % 트랜스 지방 0g 포화 지방 0.8g5 % | 콜레스테롤 0mg0 % 단백질 3g5 %|영양 정보 총 내용량 80g ( 20g x 4 개 ) 1 개 ( 20g ) 당 120kcal 나트륨 0mg0 % 탄수화물 6g2 % 당류 2g2 % 지방 9g 17 % 트랜스 지방 0g 포화 지방 0.7g5 % 콜레스테롤 0mg 0 % 단백질 4g7 % 11 일 영양 성분 기준치 에 대한 비율 ( % ) 은 2|000 kcal 기준 이므로 개인 의 필요 열량 에 따라 다를 수 있습니다 . 주의 사항|1 일 영양 성분 기준치 에 대한 비율 ( % ) 은 2|000 kcal 기준 이므로 개인 의 필요 열량 에 따라 다를 수 있습니다 .|1 일 영양 성분 기준치 에 대한 비율 ( % ) 은 2|000kcal 기준 이므로 개인 의 필요 열량 에 따라 다를 수 있습니다 .|[ 제품명 먼투 썬금 식품 유형 땅콩 또는 견과류 가공품 | 품목 보고 번호 20030368161-298 [ 원재료 명 | 볶음 아몬드 ( 아몬드 / 미국산 ) 32 % | 볶음 캐 원재료 명 볶음
78.jpg,78,1,1,1,0,1,0,1,0,0,0,1,0,0,"* 본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 교환 또는 보상 받을 수 있습니다 . |100g 250kcall |100 |가 |나트륨 260mg |( 부정 / 불량 식품 신고 는 국번 없이 1399 ) |13%|탄수화물 419 |13%|당류 16g |지방 20 |13%|트랜스 지방 0g |안전 관리 인증 |포화 지방 3,50 |HACCP |23%|콜레스테롤 40mg |13%|냉동 보관 |밀 클레버 슈크림 미니 붕어빵 |쌀가루 5%|, 팥앙금 30%|제품명 | 단팥 미니 붕어빵 |300g |품목 보고 번호 |20140209334132 |식품 의 유형 |( 795kcal ) |빵류 ( |하여 섭취 하는 냉동 식품 ) |유통 기한 |별도 표시 일 까지 |보관 방법 |-18 ℃ 이하 냉동 보관 |포장 재질 |폴리에틸렌 ( 내면 ) |제조원 |( 주 ) 디앤 푸드 인천 광역시 서구 검단 로 93 번길 23 |유통 전문 판매원 |( 주 ) 어니스트 리테일 인천 광역시 연수구 센트럴 로 415,108 동 1506 호 |반품 및 교환 |단팥 미니 붕어빵 |구입처 |KO |조리 방법 |[ 에어 프라이어 조리 시 ] 180 ℃ 예열 후 5 분간 조리 후 섭취 |[ 전자 레인지 조리 시 ] 30 초 ~ 1 분 조리 후 섭취 ( 1000W 기준 ) |( 조리 기구 및 조리 량 에 따라 온도 와 시간 조절 하십시오 . ) |원재료 명 우리 쌀 붕어빵 반죽 70%|[ 밀가루 ( 밀 : 미국산 ) , 전란 ( 계란 : 국산 ) , 곡류%|가공품 A7.014%|{ 쌀 60%|( 멥쌀 : 국산 ) } , 곡류 가공품 B 3.006%|( 백미 100%|: 국산 ) , 설탕 , 식물성 크림 ] , 팥앙금 30%|[ 두 45%|( 팥 : 중국산 ) , 강낭콩 15%|( 외국산 : 캐나다 , 미국 , 미얀마 등 ) , 설탕 , 저당 , 정제 소금 ] 계란 , 우유 , 밀 함유%|* 조리 시 화상 에 주의 하세요 . |* 본 제품 은 이미 냉동 된 바 있으니 해동 후 재 냉",6.5cm|슈크림 미니 붕어빵|6.5cm|16.5cm|500ml|12cm|355ml|쌀가루 5 % | 슈크림 30 %|제품명 | 슈크림 미니 붕어빵|품목 보고 번호|20140209334133|300g|식품 의 유형|빵류 ( 가열 하여 섭취 하는 냉동 식품 )|유통 기한|( 750kcal )|별도 표시 일 까지|보관 방법|-18 ℃ 이하 냉동 보관|포장 재질|폴리에틸렌 ( 내면 )|● 제조원|( 주 ) 디앤 푸드 인천 광역시 서구 검단 로 93 번길 23|유통 전문 판매원 - 반품 및 교환 조리 방법|( 주 ) 어니스트 리테일 인천 광역시 연수구 센트럴 로 415|108 동 1506 호|구입처|슈크림 미니 붕어빵|[ 에어 프라이어 조리 시 ] 180 ℃ 예열 후 5 분간 조리 후 섭취|O|[ 전자 레인지 조리 시 ] 30 초 ~ 1 분 조리 후 섭취 ( 1000W 기준 )|( 조리 기구 및 조리 량 에 따라 온도 와 시간 조절 하십시오 . )|원재료 명 우리 쌀 붕어빵 반죽 70 % [ 밀가루 ( 밀 : 미국산 ) | 전란 ( 계란 : 국산 ) | 곡류|가공품 A 7.014 % { 쌀 60 % ( 멥쌀 : 국산 ) } | 곡류 가공품 B 3.006 %|( 백미 100 % : 국산 ) | 설탕 | 식물성 크림 ] | 슈크림 30 % [ 기타 가공품|( 설탕 | 변성 전분 | 식물성 크림 1 ( 팜유 : 말레이시아 산 ) | 폴리덱스트로스 | 식물성 크림 2 ( 식용 유지 가공품 : 독일 산 ) } | 설탕 | 바닐린 파우더 ( 바닐린 | 덱스트린 ) ]|계란 | 우유 | 밀 | 대두 함유|* 조리 시 화상 에 주의 하세요 .|* 본 제품 은 이미 냉동 된 바 있으니 해동 후 재 냉동 시키지 마십시오 .|* 본 제품 은 땅콩 | 호두 | 돼지 고기 | 닭고기 를 사용한 제품 과 같은 제조 시설 에서 제조 하고 있습니다 .
79.jpg,79,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.5cm|16.5cm|500ml|아삭한 햇 홍로 사과
80.jpg,80,0,1,0,0,1,0,1,0,0,0,0,0,0,"총 내용량 700m |100 ml 당 60kcal 나트륨 0mg 0%|| 탄수화물 14g4%|| 식이 섬유 1g4%|당류 13g 13%|지방 0g0%|트랜스 지방 0g 포화 지방 0g0%|콜레스테롤 0mg0%|단백질 1g 미만 1%|비타민 A0gRE0%|비타민 C0mg0%|| 칼슘 22mg 3%|철분 0.3 mg 3%|Real |아스트로 베리 |shop.pulmuone.co.kr |1 일 영양 성분 기준치 에 대한 비율 (%|) 은 2,000 kcal 기준 이므로 개인 의 필요 열량 에 따라 다를 수 있습니다 .%|풀무원 아임 리얼 스트로 베리 ( 700mL ) |• 식품 유형 : 과채 주스 ( 비가 열 함유 ) · 유통 전문 판매원 : 풀무원 식품 ( 주 ) / 충북 음성군 대소면 삼양 로 730-27 - 제조원 : ㈜ 풀무원 녹즙 / 충북 증평군 도안면 원명 로 35 · 원재료 명 : 토마토 ( 국내산 ) , 백포도 과즙 ( 이탈리아 산 ) · 토마토 함유 · 보관 방법 : 냉장 보관 ( 0 ℃ ~ 10 ℃ ) · 포장 재질 ( 내면 ) : 용기 - 폴리에틸렌 테레 프탈레이트 , 뚜껑 - 폴리에틸렌 · 생 그대로 만들어 침전 이 생길 수 있으니 흔들어 드 십시오 . · 용기 가 변형 되었거나 내용물 이 스며 나온 경우 드시 지 마십시오 . 상온 방치 시 제품 변질 에 의해 터질 수 있습니다 . · 개봉 한 제품 은 냉장 보관 하시고 가능한 바로 드 시기 바랍니다 . · 이 제품 은 알류 , 대두 , 밀 , 복숭아 , 우유 를 사용한 제품 과 같은 제조 시설 에서 제조 하고 있습니다 . · 반품 및 교환 : 본사 및 구입처 · 본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 , 교환 또는 보상 을 받으실 수 있습니다 . · 고객 기쁨 센터 : 080-022-0085 . 풀무원 은 고객 의 의견 을 소중히 여깁니다 . • 부정 · 불량 식품 신고 는 국번 없이 1399 · 유통 기한 : 후면 표기 일 까지 · 품목 보고 번호 : 200904",6.5cm|16.5cm|I'm|500ml|Real|· 식품 유형 과채 주스 ( 비가 열 함유 ) · 유통 전문 판매원 : 풀무원 식품 ( 주 ) / 충북 음성군 대소면 삼양 로 730-27 · 제조원 : ㈜ 풀무원 녹즙 / 충북 증평군 도인 면 원명 로 35 · 원재료 명 : 딸기 ( 외국산 : 국가명 홈페이지 별도 표기 ) | 딸기 ( 국산 ) | 백포도 과즙 ( 이탈리아 산 ) | 백포도 과즙 ( 스페인산 ) · 보관 방법 : 냉장 보관 ( 0 ℃ ~ 10 ℃ ) · 포장 재질 ( 내면 ) : 용기 - 폴리에틸렌 테레 프탈레이트 | 뚜껑 - 폴리에틸렌 ・ 생 그대로 만들어 침전 이 생길수 있으니 흔들어 드십 시오 · 용기 가 변형 되었거나 내용물 이 스며 나온 경우 드시 지 마십시오 . · 상온 방치 시 제품 변질 에 의해 터질 수 있습니다 . ㆍ 개봉 한 제품 은 냉장 보관 하시고 가능한 바로 드 시기 바랍니다 . · 이 제품 은 알류 | 대두 | 밀 | 복숭아 | 우유 | 토마토 를 사용한 제품 과 같은 시설 에서 제조 하고 있습니다 . · 반품 및 교환 본사 및 구입처 • 본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 | 교환 또는 보상 을 받으실 수 있습니다 . · 고객 기쁨 센터 : 080 022-0085 . 풀무원 은 고객 의 의견 을 소중히 여깁니다 . 부정 · 불량 식품 신고 는 국번 없이 1399 · 유통 기한 : 후면 표기 일 까지 · 품목 보고 번호 : 20090442040-32|Coco|I'm
81.jpg,81,0,0,0,0,0,0,0,0,1,0,0,0,0,,6.5cm|$ 944|국내산 소고기|GO|...|유도 관장 *|S|SEFE *****|16.5cm|500ml|yer|the|Da|**|****|....|www|순순|무 항생제|국내산 소고기|Promes|무 항생제|HACCP|제 용|무 항생제 육우 다짐 육|품|명|도 부 위 명 식품 의 유형 원재료 및 함량 원산 지 보관 방법 포장재|볶음 용|설도 | 우둔 혼합|내용량 200g|포장육 ( 비 살균 제품 ) 소 정육 ( 육우 정육 ) 100 %|쇠고기 함유|국내산 ( 육우 고기 )|-2 ℃ ~ 10 ℃ 이하 냉장 보관|필름 ( PE ) | 용기 ( EVA )|※ 보관 방법 을 준수 하여 보관 하시고 비가 열 제품 이므로 반드시 가열 후 섭취 하시기 바랍니다 .|※ 냉동 제품 의 경우 이미 냉동 된 바 있으니 해동 후 재 냉동 은 삼가 해주시기 바랍니다 .|※ 냉장 제품 의 경우 함께 포장 된 흡습제 는 인체 에 무해 하나 식용 이 아니므 로 드시 지 마십시요 .|고기 끼리 겹치게 되면 산소 가 공급 되지 않아 검붉게 변하게 됩니다 .|개봉 후 고기 와 산소 가 접촉 하게 되면 선홍색 으로 돌아 오게 됩니다 .|※ 이 제품 은 돼지 고기 를 사용한 제품 과 같은 제조 시설 에서 제조 하고 있습니다 .|※ 본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 교환 및 보상 을 받을 수 있습니다 .|※ 부정 불량 식품 신고 는 국번 없이 1399 ※ 반품 및 교환 구입처 및 제조원|품목 제조 보고 번호 등 급 도축장 명|2020037695287|1 ++ 1+ 1 12 3 등|유통 기한|까지|이력 ( 묶음 번호 )|OTHER OTHER|※ 영업장 의 명칭 및 소재지 농업 회사 법인 ㈜ 더 미트|경기도 안성시 양성면 염티 길 13 ( 031-672-1998 )|이목 무 항생제 소고기 정육 다짐 육 ( 200g )
82.jpg,82,0,0,0,0,0,0,0,0,0,0,0,0,0,,k|6.5cm|16.5cm|500ml|KF365|ET KURLY FRES|: 양파 명|품|규격 : 1.8kg|원산지 : 국내산|양파
83.jpg,83,0,1,0,0,0,0,0,0,0,0,0,0,0,"식품 유형 아이스크림 ( 유지방 8%|) 내용량 560 mL ( 140 mLX4 개입 )%|총 내용량 560 mL ( 140 mL * 4 개 |보관 방법 -18 ° C 이하 냉동 보관 제조일 별도 표기 내 포장 재질 폴리 프로필렌 |1 개 ( 140 mL ) 당 125kcal |제조원 ( 주 ) 서주 , 전북 김제시 중앙로 79 품목 보고 번호 19980476019234 |1 개당 |1 일 영양 성분 기준치 에 대한 비율 |축산물 유통 전문 판매원 ( 주 ) 라라 스윗 서울시 강남구 테헤란로 20 길 12 8 층 |나트륨 55 mg |3%|우유 ( 국산 ) , 유 크림 ( 우유 : 국산 ) , 모나카 과자 [ 밀가루 ( 밀 : 미국산 ) , 옥수수 전분 ( 옥수수 : 러시아 산 ) , 전란 분 ( 이탈리아 산 ) , 탈지 분유 , 설탕 ] , 폴리 덱스 트 로스 , 에리스리톨 , 정제수 , 알룰 로스 , 농축 우유 단백 분말 ( MPC ) , 설 탕 , 치커리 뿌리 추출물 , 정제 소금 , 효소 처리 스테비아 , 혼합 제제 [ 글 리 세린 지방산 에스테르 , 덱스트린 , 카라기난 , 구아 검 , 로커스트 콩검 , 구 연산 ] , 혼합 제제 ② [ 정제수 , 글리세린 , 전지 분유 , 가당 연유 , 버터 , 설탕 , 합 성향 료 , 정제 팜유 , 글리세린 지방산 에스테르 , 잔탄 검 ] 우유 , 밀 , 계란 , 대두 함유 |탄수화물 23g |7%|당류 5g |5%|당알콜 3g |원재료 명 |알룰 로스 3g |식이 섬유 10g |40%|지방 7g |13%|트랜스 지방 0g |포화 지방 3.5g |23%|• 땅콩 , 호두 , 메밀 , 복숭아 , 토마토 , 돼지 고기 혼입 가능 소비자 기본법 에 의한 피해 보상 • 과량 섭취 시 설사 를 일으킬 수 있습니다 . . 이미 냉동 되었으니 액상 이 된 후 재 냉동 하지 마십시오 . - 부정 · 불량 식품 신고 는 국번 없이 1399 - 반품 및 교 환 장소 : 구입처 및 판매원 · 고객 상담실 : 1533-3312 |콜레스",6.5cm|Laosweet|MILK|MONACA|라라 스윗 생우유 모나카|16.5cm|500ml
84.jpg,84,0,1,1,0,1,0,1,1,1,0,1,0,0,,7.5cm|MARKIN|Kurly|14cm|어린이 한우 사골 곰국|어린이 한우 사골 곰국 드시는 방법|제품 을 냉장실 에서 서서히 해동 하시거나 차가운 물 에 담가 해동 해주세요 . 가스 레인지 사용 시 냄비 에 내용물 을 흔들어 부은 후 3 ~ 5 분간 데워 드시 거나 | 전자 레인지 사용 시 전용 용기 에 내용물 을 부은 후 2 분간 데워 드세요 . 아이 의 기호 에 따라 파 | 소금 | 후춧가루 등 을 넣으면 더욱 맛있게 드실 수 있습니다 . 1 회 제공량 200g 당 영양 성분 함량|열량 나트륨 탄수화물 지방 트랜스 지방 포화 지방 콜레 스테 단백질 27.06 1 % 0 % 0 % 3 % 1 % 5 % kool 2454mg 054 g Og 154g 006g 0649 204mg | 2769 1 일 영양 성분 기준치 에 대한 비율 ( % ) 은 2|000kcal 기준 이므로 개인 의 필요 열량 에 따라 다를 수 있습니다 .|류|Andcook|ㆍ 제품명 : 어린이 한우 사골 곰국 • 내용량 : 200g|어린이 한우 사골 곰국|· 식품 의 유형 : 식육 추출 가공품 ( 살균 제품 )|• 제조원 : 주 ) 에프 비 신영 / 강원도 횡성군 우천면 우천 제 2 농공 단지 로 65-47 • 판매원 : 주 ) 앤쿡 / 경기도 파주시 문발 로 115|• 원재료 명 : 한우 사골 추출물 100 % [ 고형분 2.5 % 이상 / 정제수 | 한 우 사골 뼈 ( 국내산 / 무 항생제 한우 ) 25 % | 한우 뼈 ( 국내산 / 무 항생제 한 우 ) 25 % ] 쇠고기 함유 • 품목 보고 번호 : 201803970132 · 유통 기한 : 별도 표기 일 까지 포장 재질 ( 내면 ) : 폴리에틸렌|※ 주의 사항 : 제품 내 생길 수 있는 하얀 응고 물 은 사골 에서 유래 한 성분 이므로 안심 하고 드셔 도 됩니다 . 개봉 시 손 을 베일 위험 이 있으 니 주의 하세요 . 이미 냉동 된 바 있으니 해동 후 재 냉동 시키지 마시 기 바랍니다 . 봉지 째 전자 레인지 에 넣고 조리 하지 마십시오 . 개봉 후 변질 될 우려 가 있으니 가능한 바로 드 시기 바랍니다 . ※ 본 제품 은 알류 | 땅콩 | 대두 | 밀 | 우유 | 토마토 | 닭고기 | 돼지 고기 | 게 | 새우 | 오징 어 | 잣 | 호두 | 메밀 | 고등어 | 조개류 ( 굴 | 바지락 | 홍합 ) | 아황산 류 | 복숭아 등 을 사용한 제품 과 같은 시설 에서 제조 된 제품 입니다 . ※ 본 제품 은 공정 거래 위원회 고시 소비자 분쟁 해결 기준 에 의거 교환 또는 보상 받으실 수 있습니다 .|한우 사골 추출물 100 %|200g ( 27.06kcal ) / -18 ℃ 이하 보관 냉동 제품|• 부정 · 불량 식품 신고 는 국번 없이 1399|• 소비자 상담실 : 070-4187-5725|• 반품 및 교환 : 구입처 및 판매원|HACCP|앤쿡 어린이 한우 사골 곰국 ( 200gX8 팩입 )
86.jpg,86,0,1,0,0,0,0,0,0,0,0,0,0,0,,6.5cm|paysan|BRETON|20 Petits Beurres|DOUX|16.5cm|500ml|GEH|LIVE !|COM ! DO|Beurre|Beurre|Beurre|Beurre|ㆍ 제품명 : 빼띠 버터 ( PETIT BEURRE DOUX )|paysan|BRETON|식품 의 유형 : 버터 ( 살균 제품 88 ℃ 에서 40 초간 ) 냉장|-20 Petits Beurres|• 내용량 : 200g|DOUX|• 제조사 : UCLAB Industrie|• 원산지 : 프랑스 ( France )|• 수입 업소명 : 지앤지 푸드 ( 주 ) 경기도 구리시 동구릉 로 30 번길 27 | 가 -2 ( 인창동 ) Tel.02-2205-5500|MAKES|판매 업소명 : 와인 앤 푸드 ( 주 ) 경기도 구리시 동구릉 로 30 번길 27 ( 인창동 | 가동 ) Tel.02-499-4710|• 원재료 명 : 유 크림 98 % | 젓산 스타터 컬쳐 우유 함유|T !!|• 유통 기한 : 제품 측면 별도 표기 ( 읽는 법 : 일 - 월 - 년 순 )|-Beurre|Beurre|· 보관 방법 : 냉장 보관 ( 0 ℃ ~ 8 ℃ )|1|• 포장 재질 : 종이|종이|• 반품 및 교환 : 구입처 혹은 수입 업소|LON|Beurre|Beurre|* 개봉 후 냉장 보관 하거나 빨리 드 시기 바랍니다 . * 부정 | 불량 식품 신고 는 국번 없이 1399|페이 장 브레통 포켓 버터 비가 염 ( 200g )|paysan BRETON|- 제품명 : 빼띠 가염 버터 ( PETIT BEURRE DEMI SEL )|・ 식품 의 유형 : 버터 ( 살균 제품 88 ℃ 에서 40 초간 ) 냉장|-20 Petits Beurres|• 내용량 : 200g|DEMI - SEL|• 제조사 : UCLAB Industrie|• 원산지 : 프랑스 ( France )|SA|• 수입 업소명 : 지앤지 푸드 ( 주 ) 경기도 구리시 동구릉 로 30 번길 27. 가 -2 ( 인창동 ) Tel.02-2205-5500|WIKE|• 판매 업소명 : 와인 앤 푸드 ( 주 ) 경기도 구리시 동구릉 로 30 번길 27 ( 인창동 | 가동 ) Tel.02-499-4710|• 원재료 명 : 유 크림 ( 96 % ) | 식염 ( 2 % ) | 젓산 스타터 컬쳐 우유 함유|LO Beurre|Topovson|- 유통 기한 : 제품 측면 별도 표기 ( 읽는 법 : 일 ~ 월 – 년 순 )|Beurre|• 보관 방법 : 냉장 보관 ( 0 ℃ ~ 8 ℃ )|• 포장 재질 : 종이|L|DONALO|· 반품 및 교환 : 구입처 혹은 수입 업소|종이|Beurre|Beurre|* 개봉 후 냉장 보관 하거나 빨리 드 시기 바랍니다 . * 부정 불량 식품 신고 는 국번 없이 1399|DOES|페이 장 브레통 포켓 버터 가염 ( 200g )|paysan BRETON|1⑧|・ 제품명 : 빼띠 게 랑드 버터 ( PETIT BEURRE GUERANDE )|20 Petits Beurres Au Sel de Guérande|식품 의 유형 : 버터 ( 살균 제품 85 ℃ 에서 15 초간 ) 냉장|• 내용량 : 200g|• 제조사 : UCLAB Industrie|• 원산지 : 프랑스 ( France )|• 수입 업소명 : 지앤지 푸드 ( 주 ) 경기도 구리시 동구릉 로 30 번길 27 | 가 2 ( 인창동 ) Tel.02-2205-5500|bo Guérande|C|• 판매 업소명 : 와인 앤 푸드 ( 주 ) 경기도 구리시 동구릉 로 30 번길 27 ( 인창동 | 가동 ) Tel.02-499-4710 ・ 원재료 명 : 유 크림 ( 94.9 % ) | 젓산 스타터 컬쳐 | 천일염 ( 2.1 % ) 우유 함유|Guérande|NSR|BATON|· 유통 기한 : 제품 측면 별도 표기 ( 읽는 법 : 일월 년순 )|Au Sole|Guérande Guérande ||I PRATIQUE|L|• 보관 방법 : 냉장 보관 ( 0 ℃ ~ 8 ℃ )|ETUI|• 포장 재질 : 종이|종이|• 반품 및 교환 : 구입처 혹은 수입 업소|* 개봉 후 냉장 보관
